head,winner,loser,subject_id,center,left,right,validation
49,33,40,dd3wpe2el1,materials/imgs/D79.png,materials/imgs/D51.png,materials/imgs/D64.png,validation
19,40,4,dd3wpe2el1,materials/imgs/D25.png,materials/imgs/D103.png,materials/imgs/D64.png,validation
12,28,42,dd3wpe2el1,materials/imgs/D17.png,materials/imgs/D66.png,materials/imgs/D4.png,random
40,21,9,dd3wpe2el1,materials/imgs/D64.png,materials/imgs/D29.png,materials/imgs/D111.png,random
17,55,40,dd3wpe2el1,materials/imgs/D22.png,materials/imgs/D64.png,materials/imgs/D84.png,random
35,7,29,dd3wpe2el1,materials/imgs/D53.png,materials/imgs/D46.png,materials/imgs/D106.png,random
19,60,56,dd3wpe2el1,materials/imgs/D25.png,materials/imgs/D94.png,materials/imgs/D85.png,random
5,34,18,dd3wpe2el1,materials/imgs/D104.png,materials/imgs/D24.png,materials/imgs/D52.png,random
17,34,23,dd3wpe2el1,materials/imgs/D22.png,materials/imgs/D52.png,materials/imgs/D32.png,random
48,48,46,dd3wpe2el1,materials/imgs/D78.png,materials/imgs/D76.png,materials/imgs/D78.png,check
38,28,9,dd3wpe2el1,materials/imgs/D57.png,materials/imgs/D111.png,materials/imgs/D4.png,validation
52,18,6,dd3wpe2el1,materials/imgs/D81.png,materials/imgs/D105.png,materials/imgs/D24.png,validation
7,57,44,dd3wpe2el1,materials/imgs/D106.png,materials/imgs/D74.png,materials/imgs/D87.png,random
33,36,19,dd3wpe2el1,materials/imgs/D51.png,materials/imgs/D25.png,materials/imgs/D55.png,random
23,47,62,dd3wpe2el1,materials/imgs/D32.png,materials/imgs/D96.png,materials/imgs/D77.png,random
25,49,16,dd3wpe2el1,materials/imgs/D35.png,materials/imgs/D79.png,materials/imgs/D21.png,random
54,39,15,dd3wpe2el1,materials/imgs/D83.png,materials/imgs/D20.png,materials/imgs/D6.png,random
30,36,31,dd3wpe2el1,materials/imgs/D47.png,materials/imgs/D48.png,materials/imgs/D55.png,random
14,27,38,dd3wpe2el1,materials/imgs/D19.png,materials/imgs/D37.png,materials/imgs/D57.png,random
50,50,13,dd3wpe2el1,materials/imgs/D8.png,materials/imgs/D18.png,materials/imgs/D8.png,check
23,43,62,dd3wpe2el1,materials/imgs/D32.png,materials/imgs/D68.png,materials/imgs/D96.png,validation
1,46,38,dd3wpe2el1,materials/imgs/D1.png,materials/imgs/D57.png,materials/imgs/D76.png,validation
36,57,60,dd3wpe2el1,materials/imgs/D55.png,materials/imgs/D94.png,materials/imgs/D87.png,random
43,62,20,dd3wpe2el1,materials/imgs/D68.png,materials/imgs/D96.png,materials/imgs/D26.png,random
11,4,15,dd3wpe2el1,materials/imgs/D16.png,materials/imgs/D20.png,materials/imgs/D103.png,random
48,32,55,dd3wpe2el1,materials/imgs/D78.png,materials/imgs/D84.png,materials/imgs/D49.png,random
1,37,46,dd3wpe2el1,materials/imgs/D1.png,materials/imgs/D76.png,materials/imgs/D56.png,random
23,2,15,dd3wpe2el1,materials/imgs/D32.png,materials/imgs/D20.png,materials/imgs/D101.png,random
20,1,25,dd3wpe2el1,materials/imgs/D26.png,materials/imgs/D1.png,materials/imgs/D35.png,random
20,20,29,dd3wpe2el1,materials/imgs/D26.png,materials/imgs/D26.png,materials/imgs/D46.png,check
35,47,45,dd3wpe2el1,materials/imgs/D53.png,materials/imgs/D77.png,materials/imgs/D75.png,validation
50,2,34,dd3wpe2el1,materials/imgs/D8.png,materials/imgs/D101.png,materials/imgs/D52.png,validation
57,13,49,dd3wpe2el1,materials/imgs/D87.png,materials/imgs/D79.png,materials/imgs/D18.png,random
42,12,46,dd3wpe2el1,materials/imgs/D66.png,materials/imgs/D76.png,materials/imgs/D17.png,random
33,38,34,dd3wpe2el1,materials/imgs/D51.png,materials/imgs/D52.png,materials/imgs/D57.png,random
41,48,25,dd3wpe2el1,materials/imgs/D65.png,materials/imgs/D78.png,materials/imgs/D35.png,random
58,17,13,dd3wpe2el1,materials/imgs/D9.png,materials/imgs/D18.png,materials/imgs/D22.png,random
30,18,48,dd3wpe2el1,materials/imgs/D47.png,materials/imgs/D24.png,materials/imgs/D78.png,random
56,15,55,dd3wpe2el1,materials/imgs/D85.png,materials/imgs/D20.png,materials/imgs/D84.png,random
7,7,2,dd3wpe2el1,materials/imgs/D106.png,materials/imgs/D106.png,materials/imgs/D101.png,check
49,33,40,dd3wpe2el1,materials/imgs/D79.png,materials/imgs/D51.png,materials/imgs/D64.png,validation
6,7,34,dd3wpe2el1,materials/imgs/D105.png,materials/imgs/D106.png,materials/imgs/D52.png,validation
38,10,6,dd3wpe2el1,materials/imgs/D57.png,materials/imgs/D105.png,materials/imgs/D14.png,random
48,54,3,dd3wpe2el1,materials/imgs/D78.png,materials/imgs/D83.png,materials/imgs/D102.png,random
18,23,45,dd3wpe2el1,materials/imgs/D24.png,materials/imgs/D75.png,materials/imgs/D32.png,random
5,28,23,dd3wpe2el1,materials/imgs/D104.png,materials/imgs/D4.png,materials/imgs/D32.png,random
60,7,39,dd3wpe2el1,materials/imgs/D94.png,materials/imgs/D106.png,materials/imgs/D6.png,random
12,18,26,dd3wpe2el1,materials/imgs/D17.png,materials/imgs/D36.png,materials/imgs/D24.png,random
23,24,3,dd3wpe2el1,materials/imgs/D32.png,materials/imgs/D102.png,materials/imgs/D34.png,random
40,40,35,dd3wpe2el1,materials/imgs/D64.png,materials/imgs/D64.png,materials/imgs/D53.png,check
9,53,61,dd3wpe2el1,materials/imgs/D111.png,materials/imgs/D82.png,materials/imgs/D95.png,validation
54,50,18,dd3wpe2el1,materials/imgs/D83.png,materials/imgs/D24.png,materials/imgs/D8.png,validation
